texto,tipo,gravidade,origem
ele lê todas minhas mensagens pelo celular dele,stalking,media,stalking
tem app que mostra pra ele toda vez que abro o instagram,stalking,media,stalking
ele clonou meu whatsapp pra acompanhar tudo em tempo real,stalking,media,stalking
instalou rastreador no meu carro sem eu saber,stalking,media,stalking
obriga eu mandar foto do lugar onde tô a cada hora,stalking,media,stalking
ele tem o histórico de localização do meu celular dos últimos seis meses,stalking,media,stalking
obriga eu fazer videochamada toda vez que saio de casa,stalking,media,stalking
ele tá monitorando minhas pesquisas no google pelo wifi de casa,stalking,media,stalking
leu todas as mensagens minhas com a psicóloga clonando o celular,stalking,media,stalking
instalou keylogger no computador da nossa casa,stalking,media,stalking
ele tem câmera escondida no nosso quarto que eu não sabia,stalking,media,stalking
monitora o cartão de crédito por app pra ver onde gasto,stalking,media,stalking
exige acesso ao meu email do trabalho,stalking,media,stalking
ele instalou câmera no banheiro pra me vigiar,stalking,alta,stalking
ele me trancou em casa e botou câmera em cada cômodo,stalking,alta,stalking
controla cada centavo que gasto através do app do banco,stalking,alta,stalking
ele tem rastreador no meu corpo desde que descobri tava traindo,stalking,alta,stalking
monitora tudo que falo até em casa porque tem escuta,stalking,alta,stalking
terminei faz seis meses e ele aparece em todo lugar que vou,stalking,media,stalking
depois que pedi divórcio ele começou a aparecer no trabalho,stalking,media,stalking
desde que terminei ele liga toda noite chorando,stalking,media,stalking
ele se mudou pra rua do lado da minha depois do término,stalking,media,stalking
comecei a namorar outra pessoa e ele tá perseguindo meu namorado,stalking,media,stalking
desde o divórcio ele tira foto do meu carro toda vez que vê,stalking,media,stalking
ele tá tentando descobrir onde eu morei depois que mudei,stalking,media,stalking
ele consegue saber tudo sobre minha vida nova mesmo sem contato,stalking,media,stalking
minha amiga viu ele fotografando minha casa nova,stalking,media,stalking
ele apareceu na minha festa de aniversário mesmo não sendo convidado,stalking,media,stalking
depois do divórcio ele tá ameaçando matar quem se aproximar de mim,stalking,alta,stalking
terminei e ele começou a fazer ameaças contra minha família,stalking,alta,stalking
ele invadiu minha casa nova mesmo sem saber onde eu morava,stalking,alta,stalking
terminei e ele veio me esperar na saída do trabalho com faca,stalking,alta,stalking
depois que pedi medida protetiva ele intensificou a perseguição,stalking,alta,stalking
meu ex tá ameaçando expor que sou trans no meu novo trabalho,stalking,media,stalking
ele criou perfil fake pra contar pra todo mundo do meu prédio que sou travesti,stalking,media,stalking
depois que terminei ele tá perseguindo me chamando de nome morto em público,stalking,media,stalking
ele tá mandando foto minha antes da transição pros meus colegas novos,stalking,media,stalking
ele descobriu que sou trans e tá ameaçando contar pra família do meu noivo,stalking,media,stalking
ele paga pessoas pra me xingar de travesti em todos os lugares que frequento,stalking,media,stalking
criou conta no twitter só pra fazer thread sobre mim com nome morto,stalking,media,stalking
ele tá ligando pros clientes do meu salão dizendo que sou trans,stalking,media,stalking
ele tá perseguindo pra obrigar eu voltar usando segredo da transição como chantagem,stalking,media,stalking
depois que terminei ele postou meus documentos antigos nas redes,stalking,media,stalking
ele me ameaça expor minha condição de mulher trans pra todo prédio,stalking,alta,stalking
ele tá distribuindo fotos minhas pré-transição no meu bairro,stalking,alta,stalking
ele criou site na internet só pra me expor como travesti,stalking,alta,stalking
tá ameaçando me matar e dizer pra polícia que era homem pra reduzir pena,stalking,alta,stalking
depois do término ele tá pagando gente pra me agredir na rua chamando de viado,stalking,alta,stalking
um cara que vi uma vez na festa começou a aparecer em todo lugar que vou,stalking,media,stalking
meu colega de trabalho descobriu meu endereço e tá indo lá toda noite,stalking,media,stalking
um cara me adicionou no instagram e agora me segue até a academia,stalking,media,stalking
tem um homem da minha rua que filma toda vez que saio de casa,stalking,media,stalking
ele era só meu motorista de aplicativo e agora aparece todo dia perto de mim,stalking,media,stalking
um cliente do meu trabalho ficou obcecado e me espera na saída,stalking,media,stalking
um cara da igreja descobriu onde moro e tá indo lá toda semana,stalking,media,stalking
vizinho novo do prédio entra no elevador toda vez no mesmo horário que eu,stalking,media,stalking
professor da faculdade tá mandando mensagem fora de hora todo dia,stalking,media,stalking
um cara que dei meu instagram numa festa tá me seguindo na cidade,stalking,media,stalking
um homem que nem conheço descobriu onde moro e tá ameaçando entrar,stalking,alta,stalking
um cliente ficou obcecado e tá me esperando armado,stalking,alta,stalking
um cara da rua me seguiu até em casa e bateu na porta de madrugada,stalking,alta,stalking
o cabra fica passando de moto na frente de casa toda noite,stalking,media,stalking
o desgraçado descobriu onde minha mãe mora,stalking,media,stalking
vixe esse cara mei aparece em todo canto que vou ,stalking,baixa,stalking
ele tá me xeretando o instagram dia e noite,stalking,baixa,stalking
o sujeito mandou trezentas mensagens só ontem,stalking,media,stalking
tô com medo porque ele anda farejando minha rotina,stalking,media,stalking
o ex tá rondando minha casa toda noite,stalking,media,stalking
o cara baixou um treco no meu celular pra me espiar,stalking,alta,stalking
o macho fica grudado no portaria do meu prédio horas,stalking,media,stalking
o tipo tá perseguindo no batente também,stalking,media,stalking
o homi botou alguém pra me seguir o dia inteiro,stalking,alta,stalking
ele anda no meu pé pra todo lugar,stalking,baixa,stalking
o cara ficou rondando minha mãe,stalking,media,stalking
o moço me liga a noite inteira só respirando,stalking,baixa,stalking
o véio tá zoando minha vida nas rede sociais,stalking,baixa,stalking
o cidadão tá me caçando pela cidade toda,stalking,media,stalking
a criatura fica tirando foto da minha casa do carro dele,stalking,media,stalking
o danado descobriu meu trabalho novo,stalking,media,stalking
o coxo tá com a chave da minha casa antiga,stalking,media,stalking
o rapaz tá tomando os meus passos um por um,stalking,media,stalking
o agressor mantém vigilância constante das minhas atividades cotidianas,stalking,media,stalking
registro que ele acessou meu correio eletrônico sem autorização,stalking,media,stalking
ele permanece estacionado em frente à minha residência por longos períodos,stalking,media,stalking
ele monitora minha localização através de aplicativo instalado sem meu consentimento,stalking,alta,stalking
ele tem realizado tentativas reiteradas de contato apesar de bloqueio,stalking,media,stalking
constatei vigilância sistemática nas redes sociais por parte do ex-companheiro,stalking,baixa,stalking
ele violou minhas contas digitais e obteve informações privadas,stalking,alta,stalking
ele utiliza terceiros para obter informações sobre minha rotina,stalking,media,stalking
ele tem aparecido recorrentemente em locais que frequento,stalking,media,stalking
perseguição persistente após o término do relacionamento configurando stalking,stalking,media,stalking
ele me liga toda noite às onze e desliga,stalking,baixa,stalking
manda emoji de coração todo dia,stalking,baixa,stalking
fica entrando no perfil mas nunca curte nada,stalking,baixa,stalking
manda solicitação de amizade toda vez que recuso,stalking,baixa,stalking
comenta nas fotos antigas pra eu receber notificação,stalking,baixa,stalking
ele assiste meus stories sempre de outra conta,stalking,baixa,stalking
me liga uma vez por semana com número diferente,stalking,baixa,stalking
manda mensagem em datas que ele sabe que são importantes pra mim,stalking,baixa,stalking
ele aparece na minha vizinhança toda quinta sem motivo,stalking,baixa,stalking
manda música pelo spotify pra mim toda noite,stalking,baixa,stalking
ele mandou foto da porta da escola da minha filha dizendo bom dia,stalking,alta,stalking
ele invadiu meu apartamento e deixou uma foto minha em cima da cama,stalking,alta,stalking
ele tá ameaçando matar meu cachorro se eu não voltar,stalking,alta,stalking
ele me liga descrevendo o que tô vestindo em tempo real,stalking,alta,stalking
ele mandou bilhete dentro da minha bolsa que tava trancada no carro,stalking,alta,stalking
ele me obrigou a abrir a porta apontando arma na janela,stalking,alta,stalking
ele me esperou na garagem do prédio com faca na mão,stalking,alta,stalking
ele furou todos os pneus do meu carro novo essa semana,stalking,alta,stalking
ele tentou atropelar minha amiga que tava me defendendo,stalking,alta,stalking
ele invadiu meu trabalho gritando ameaças na frente de todo mundo,stalking,alta,stalking
ele mandou bilhete com nome dos meus filhos um por um,stalking,alta,stalking
ele tá cumprindo medida protetiva mas continua aparecendo todo dia,stalking,alta,stalking
ele jogou tijolo na janela do quarto dos meus filhos,stalking,alta,stalking
ele me ameaçou de morte por mensagem cinquenta vezes essa semana,stalking,alta,stalking
ele descobriu o motel onde tô escondida e mandou flores,stalking,alta,stalking
ele descobriu o abrigo de mulheres onde tô e ligou pra recepção,stalking,alta,stalking
ele tá com foto da minha casa nova e me mandou pra eu saber que sabe,stalking,alta,stalking
ele invadiu o sistema do meu trabalho pra ver meu endereço novo,stalking,alta,stalking
ele descobriu meu número novo em menos de três dias,stalking,media,stalking
ele tá tirando print de tudo que comento em páginas públicas,stalking,media,stalking
toda vez que mudo de endereço ele descobre em uma semana,stalking,media,stalking
ele segue meu personal trainer no instagram pra ver meus horários,stalking,media,stalking
ele se inscreveu no mesmo curso que eu pra continuar perto,stalking,media,stalking
ele tá frequentando a mesma terapia que eu pra cruzar comigo,stalking,media,stalking
ele descobriu o pediatra do meu filho e ligou marcando consulta,stalking,media,stalking
ele convenceu minha cabeleireira a contar quando vou no salão,stalking,media,stalking
ele compra na mesma feira que eu desde que terminei,stalking,media,stalking
ele tá usando o mesmo aplicativo de corrida pra cruzar comigo no parque,stalking,media,stalking
ele paga pessoas no twitter pra interagir com meus posts,stalking,media,stalking
ele descobriu meu trabalho novo em menos de uma semana,stalking,media,stalking
ele tá indo na mesma missa que eu agora aos domingos,stalking,media,stalking
ele se associou no mesmo clube que eu pra me encontrar,stalking,media,stalking
ele tá usando a vaga de visitante do meu prédio toda semana,stalking,media,stalking
ele decorou meu cronograma de aulas e fica no estacionamento,stalking,media,stalking
ele se infiltrou no grupo de pais da turma da minha filha,stalking,media,stalking
descobri que ele liga pro hospital pra saber quando tenho consulta,stalking,media,stalking
